ID,Artist,Title,Year,MP3 Avaliable,Link,Style-Katie,Notes,Superlike,Random,filename,mp3s,wav
2475,Patti Page With Jack Rael's Orchestra,It Had To Be You,1958.0,Online,http://www.jazz-on-line.com/a/2014/DH497562.mp3,None,singing,,1144,2475-None,2475-None.mp3,
2559,Chu Berry And His Stompy Stevedores,My Secret Love Affair,1937.0,Online,http://www.jazz-on-line.com/a/mp3e/SwiM-624-1.mp3,Lindy,,,1992,2559-Lindy,2559-Lindy.mp3,
2685,Benny Goodman Sextet,Benny's Bop [Limehouse Blues] [Wardell's Riff],1948.0,Online,http://www.jazz-on-line.com/a/mp3e/V-DJ640.mp3,None,too complex,,883,2685-None,2685-None.mp3,
1840,Earl Hines And His Orchestra,Swingin' On C,1941.0,Online,http://www.jazz-on-line.com/a/mp3b/Blu061544-1.mp3,Balboa,,,47,1840-Balboa,1840-Balboa.mp3,
2841,Eddie Brunner Et Son Orchestre,Margie,1938.0,Online,http://www.jazz-on-line.com/a/2c17/Cl505789.mp3,Balboa,,,791,2841-Balboa,2841-Balboa.mp3,
1961,Thelonious Monk & Gerry Mulligan,Decidedly (Mono Take 5),1957.0,Online,http://www.jazz-on-line.com/a/mp3t/TS481538.mp3,None,too complex,,1192,1961-None,1961-None.mp3,
2651,Doris Day,Poppa Won't You Dance With Me,1948.0,Online,http://www.jazz-on-line.com/a/2c17/Ar505115.mp3,None,musical,,530,2651-None,2651-None.mp3,
2971,Gerry Mulligan Quartet,Darn That Dream,1953.0,Online,http://www.jazz-on-line.com/a/mp3t/TS483982.mp3,None,too complex,,1200,2971-None,2971-None.mp3,
46,Artie Shaw And His Orchestra,St. James Infirmary - Part 2,1950.0,Online,http://www.jazz-on-line.com/a/mp5c/VIC068196.mp3,Blues,Slow Swing,,1452,0046-Blues,0046-Blues.mp3,
2494,Mitch Miller,Song For A Summer Night,1956.0,Online,http://www.jazz-on-line.com/a/mp3z/1956_056.mp3,None,other,,1960,2494-None,2494-None.mp3,
2797,Charlie Poole N.C.Ramblers,Ragtime Annie,1926.0,Online,http://www.jazz-on-line.com/a/mp4c/COLW142642-1.mp3,None,bluegrass,,2642,2797-None,2797-None.mp3,
2514,Tommy Dorsey And His Orchestra Feat. Skeets Herfurt,Hong Kong Blues,1945.0,Online,http://www.jazz-on-line.com/a/mp3y/1945_100.mp3,None,musical,,601,2514-None,2514-None.mp3,
2068,Wardell Gray Quartet,Dell's Bells,1946.0,Online,http://www.jazz-on-line.com/a/2016/CL500411.mp3,None,too complex,,1916,2068-None,2068-None.mp3,
2836,Nan Blackstone,All for the Sake of Love,1931.0,Online,http://www.jazz-on-line.com/a/2b17/AR509955.mp3,None,musical,,996,2836-None,2836-None.mp3,
2450,James Moody And His Orchestra,Wiggle Waggle,1951.0,Online,http://www.jazz-on-line.com/a/2016/CL500567.mp3,Lindy,,,1881,2450-Lindy,2450-Lindy.mp3,
2975,Guy Lombardo And His Royal Canadians,I Can't Lose That Longing For You,1937.0,Online,http://www.jazz-on-line.com/a/mp3y/1937_192.mp3,None,other,,2794,2975-None,2975-None.mp3,
2228,Lionel Hampton And His Orchestra,I've Found A New Baby,1939.0,Online,http://www.jazz-on-line.com/a/mp3b/VIC043247.mp3,Balboa,,,858,2228-Balboa,2228-Balboa.mp3,
2280,Dinah Shore,One Dozen Roses,1942.0,Online,http://www.jazz-on-line.com/a/mp3y/1942_048.mp3,None,musical,,1842,2280-None,2280-None.mp3,
1141,Bunny Berigan And His Orch,"Father, Dear Father",1938.0,Online,http://www.jazz-on-line.com/a/mp5c/VIC026875.mp3,Lindy,,,761,1141-Lindy,1141-Lindy.mp3,
2562,Eddie Condon,The Way You Look Tonight,1946.0,Online,http://www.jazz-on-line.com/a/mp3b/DEC73649.mp3,Lindy,,"Yes! - I know the song, just not this version",764,2562-Lindy,2562-Lindy.mp3,
2993,Metronome All Stars,Bugle Call Rag,1941.0,Online,http://www.jazz-on-line.com/a/mp3t/TS487006.mp3,Shag,,,1551,2993-Shag,2993-Shag.mp3,
2886,Al Goodman's Orchestra With Vocalist Floyd Sherman.,They Didn't Believe Me,1940.0,Online,http://www.jazz-on-line.com/a/mp3d/LS488846.mp3,None,other,,358,2886-None,2886-None.mp3,
1896,Bertha ''Chippie'' Hill,Hangman Blues,1928.0,Online,http://www.jazz-on-line.com/a/2b17/HA508244.mp3,Blues,traditional,,1912,1896-Blues,1896-Blues.mp3,
2778,The Harlem Hotshots,March Winds And April Showers,1935.0,Online,http://www.jazz-on-line.com/a/2b17/HA508161.mp3,Lindy,,,2621,2778-Lindy,2778-Lindy.mp3,
2858,Paul Whiteman Concert Orchestra,Concerto In F Part 3,1939.0,Online,http://www.jazz-on-line.com/a/mp3b/DEC65431.mp3,None,musical,,2480,2858-None,2858-None.mp3,
1943,Jimmie Lunceford And His Orchestra,Hi Spook,1941.0,Online,http://www.jazz-on-line.com/a/mp3d/Dec69681-A.mp3,Lindy,,,1541,1943-Lindy,1943-Lindy.mp3,
2455,Diamond Lil Hardaway And Her Gems Of Rhythm,You Know I Know (That I Love You So),1936.0,Online,http://www.jazz-on-line.com/a/2b17/HA509241.mp3,Lindy,quality,,875,2455-Lindy,2455-Lindy.mp3,
2021,Country Club Orchestra,My Heart Is Bluer Than Your Ey,1929.0,Online,http://www.jazz-on-line.com/a/2c17/DV506437.mp3,None,other,,195,2021-None,2021-None.mp3,
2717,Mills Brothers,Who Put The Devil In Evelyn's Eyes,1953.0,Online,http://www.jazz-on-line.com/a/mp3z/1953_259.mp3,Lindy,,,633,2717-Lindy,2717-Lindy.mp3,
2059,Charlie Ventura Sextet,C.V. Jump,1945.0,Online,http://www.jazz-on-line.com/a/2014/CL497726.mp3,Lindy,,"Yes! - I know the song, just not this version",1727,2059-Lindy,2059-Lindy.mp3,
2942,Red Foley,Put Christ Back Into Christmas,1953.0,Online,http://www.jazz-on-line.com/a/mp3z/1953_256.mp3,None,too slow,,2986,2942-None,2942-None.mp3,
1931,Billie Holiday & Ray Ellis,The End Of A Love Affair (Mono),1958.0,Online,http://www.jazz-on-line.com/a/mp3t/TS487655.mp3,None,singing,,1920,1931-None,1931-None.mp3,
1898,Louis Armstrong And His Orchestra,Jack-Armstrong Blues,1947.0,Online,http://www.jazz-on-line.com/a/_inc/DH493495.mp3,Lindy,,"Yes! - I know the song, just not this version",1597,1898-Lindy,1898-Lindy.mp3,
2201,Mound City Blue Blowers,Red Sails in the Sunset,1935.0,Online,http://www.jazz-on-line.com/a/2015/CL499460.mp3,Lindy,,,1376,2201-Lindy,2201-Lindy.mp3,
2538,Ray Noble And His Orchestra,Roll Up The Carpet,1933.0,Online,http://www.jazz-on-line.com/a/mp3e/VICOB4634.mp3,None,singing,,874,2538-None,2538-None.mp3,
2616,Hot Lips Page And His Orchestra,You'd Be Frantic Too,1944.0,Online,http://www.jazz-on-line.com/a/2016/BB502650.mp3,Blues,traditional,,54,2616-Blues,2616-Blues.mp3,
1512,Bob Crosby And His Orchestra,A Foggy Day,1937.0,Online,http://www.jazz-on-line.com/a/mp3e/DECDLA1016-A.mp3,None,singing,,949,1512-None,1512-None.mp3,
2374,Duke Ellington And His Famous Orchestra,Daybreak Express,1934.0,Online,http://www.jazz-on-line.com/a/mp3y/1934_294.mp3,None,too complex,,2173,2374-None,2374-None.mp3,
2874,Jack Pettis And His Band,Good Morning Mr Sun,1932.0,Online,http://www.jazz-on-line.com/a/2c17/BB505948.mp3,Shag,too fast,,518,2874-Shag,2874-Shag.mp3,
2273,Adelaide Hall,Rhapsody In Love (Alt Take),1931.0,Online,http://www.jazz-on-line.com/a/2016/BB502416.mp3,None,singing,,2995,2273-None,2273-None.mp3,
2472,Griff Williams And His Society Orchestra,Thou Swell,1958.0,Online,http://www.jazz-on-line.com/a/2014/DH496306.mp3,None,not great,,884,2472-None,2472-None.mp3,
2760,Horace Henderson And His Orchestra,Chloe,1940.0,Online,http://www.jazz-on-line.com/a/mp3d/OKEWC-3050-A.mp3,Blues,slow swing,,2239,2760-Blues,2760-Blues.mp3,
2822,Jackie Gleason's Orchestra,I Can't Get Started,1958.0,Online,http://www.jazz-on-line.com/a/2014/DH495829.mp3,None,too slow,,628,2822-None,2822-None.mp3,
2178,Alvino Rey And His Orchestra,Idaho,1941.0,Online,http://www.jazz-on-line.com/a/mp4c/BLU067885.mp3,None,too complex,,2805,2178-None,2178-None.mp3,
1639,Benny Carter Orchestra,Sleigh Ride In July,1958.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485988.mp3,None,too complex,,1680,1639-None,1639-None.mp3,
2973,Midge Williams And Her Jazz Jesters,"Mama's Gone, Goodbye",1937.0,Online,http://www.jazz-on-line.com/a/2014/CL497263.mp3,Lindy,,,1174,2973-Lindy,2973-Lindy.mp3,
2365,Jack Hylton And His Orchestra,I Wanna Go Places And Do Things,1929.0,Online,http://www.jazz-on-line.com/a/mp3b/Joh010.mp3,Charleston,,,2093,2365-Charleston,2365-Charleston.mp3,
2385,Jimmie Lunceford And His Orchestra,Sit Back Ree-Lax,1946.0,Online,http://www.jazz-on-line.com/a/mp3d/MajT-719.mp3,Lindy,singing,,2728,2385-Lindy,2385-Lindy.mp3,
262,Bill Monroe Bluegrass Boys,Can't You Hear Me Calling,1949.0,Online,http://www.jazz-on-line.com/a/mp3a/COLCO41835.mp3,None,Bluegrass,,2518,0262-None,0262-None.mp3,
2156,Tommy Dorsey And His Orchestra,The Gonna Goo,1937.0,Online,http://www.jazz-on-line.com/a/mp5c/VIC03898.mp3,Lindy,,,2019,2156-Lindy,2156-Lindy.mp3,
692,Rube Bloom,That Futuristic Rag,1928.0,Online,http://www.jazz-on-line.com/a/2b17/AR510023.mp3,None,too complicated,,313,0692-None,0692-None.mp3,
2775,Gerry Mulligan & Paul Desmond,Lover,1957.0,Online,http://www.jazz-on-line.com/a/mp3t/TS484138.mp3,None,too complex,,276,2775-None,2775-None.mp3,
2013,Phil Zito And His New Orleans International City Dixielanders,Bob Cats,1949.0,Online,http://www.jazz-on-line.com/a/2b17/DV510754.mp3,Lindy,,,1220,2013-Lindy,2013-Lindy.mp3,
2959,Eddy Duchin And His Orchestra Feat. Jerry Cooper,It's De-Lovely,1937.0,Online,http://www.jazz-on-line.com/a/mp3y/1937_017.mp3,Charleston,,,710,2959-Charleston,2959-Charleston.mp3,
2869,Jatp: Lester Young & Oscar Peterson,Lester Gambols (Lester Leaps In),1953.0,Online,http://www.jazz-on-line.com/a/mp3t/TS486787.mp3,None,too complex,,2769,2869-None,2869-None.mp3,
2252,Ted Heath And His Music,Long Ago And Far Away,1954.0,Online,http://www.jazz-on-line.com/a/mp3h/DH480866.mp3,None,musical,,598,2252-None,2252-None.mp3,
2045,Jimmie Noone's Apex Club Orchestra,Have A Little Faith In Me,1930.0,Online,http://www.jazz-on-line.com/a/2015/CL499359.mp3,None,other,,2591,2045-None,2045-None.mp3,
217,Gordon Macrae,So In Love,1949.0,Online,http://www.jazz-on-line.com/a/mp3w/1949_183.mp3,None,,,1041,0217-None,0217-None.mp3,
2519,Fabien Sevitsky & The Indianapolis Symphony Orchestra,Fugue For 18 Violins,1942.0,Online,http://www.jazz-on-line.com/a/_inc/DH494492.mp3,None,classical,,1318,2519-None,2519-None.mp3,
2910,Rudy Vallee And His Ct.Yankees,Tears,1931.0,Online,http://www.jazz-on-line.com/a/mp5c/VIC64824-2.mp3,None,other,,817,2910-None,2910-None.mp3,
2521,Dick Todd,Till I Waltz Again With You,1953.0,Online,http://www.jazz-on-line.com/a/mp3z/1953_141.mp3,None,singing,,2777,2521-None,2521-None.mp3,
1918,Claude Trenier And The Lamplighters All Stars,Young Man's Blues Part. 1,1945.0,Online,http://www.jazz-on-line.com/a/mp3d/LamA-2994.mp3,Blues,traditional,,412,1918-Blues,1918-Blues.mp3,
2333,Anson Weeks And His Orchestra,It's Sleepy time Down South,1932.0,Online,http://www.jazz-on-line.com/a/2b17/BB508585.mp3,None,quality,,2884,2333-None,2333-None.mp3,
2677,Muggsy Spanier And His Dixieland Band,Alabama Jubilee,1950.0,Online,http://www.jazz-on-line.com/a/2014/CL497360.mp3,Shag,,,1248,2677-Shag,2677-Shag.mp3,
2022,Harry James And His Orchestra,Memphis Blues,1944.0,Online,http://www.jazz-on-line.com/a/2c17/Ar503860.mp3,Blues,quality,,1290,2022-Blues,2022-Blues.mp3,
2846,Mildred Bailey And Her Orchestra,Washboard Blues,1938.0,Online,http://www.jazz-on-line.com/a/mp5c/VOC22905.mp3,None,musical,,534,2846-None,2846-None.mp3,
2096,Coon-Sanders' (Original Nighthawk) Orchestra,Everything's Gonna Be All Right,1926.0,Online,http://www.jazz-on-line.com/a/mp3l/VIC35031-1.mp3,None,other,,661,2096-None,2096-None.mp3,
2328,Joe Haymes And His Orchestra,Gotta Go,1933.0,Online,http://www.jazz-on-line.com/a/2b17/AR509682.mp3,Balboa,,,244,2328-Balboa,2328-Balboa.mp3,
2249,Charlie Barnet And His Orchestra,Night Glow,1939.0,Online,http://www.jazz-on-line.com/a/mp4c/BLU042180.mp3,None,not great,,2717,2249-None,2249-None.mp3,
2377,Ozzie Nelson And His Orchestra,Gee But It's Great To Meet A Friend,1937.0,Online,http://www.jazz-on-line.com/a/2c17/BB505502.mp3,Lindy,,,138,2377-Lindy,2377-Lindy.mp3,
1827,Cozy Cole Orchestra,They Didn't Believe Me,1945.0,Online,http://www.jazz-on-line.com/a/mp3b/KEYHL81.mp3,None,too slow,,1461,1827-None,1827-None.mp3,
2728,Nappy Lamare And His Strawhat Seven,Listen To The Mocking Bird,1950.0,Online,http://www.jazz-on-line.com/a/2016/CA499951.mp3,Shag,,"Yes! - I haven't heard this before, adding to my playlist...",653,2728-Shag,2728-Shag.mp3,
2565,Lionel Hampton Quartet,Stompin' At The Savoy,1953.0,Online,http://www.jazz-on-line.com/a/2016/Cl500941.mp3,None,,,1863,2565-None,2565-None.mp3,
2639,Josh White,Blues In Berlin,1943.0,Online,http://www.jazz-on-line.com/a/2c17/Ar504116.mp3,Blues,traditional,,1601,2639-Blues,2639-Blues.mp3,
2807,Hi-Flyers,Lonesome Mama Blues,1938.0,Online,http://www.jazz-on-line.com/a/mp3a/VOCDAL743.mp3,Balboa,,,985,2807-Balboa,2807-Balboa.mp3,
2587,Teddy Wilson And His Orchestra,I'll Dream Tonight,1938.0,Online,http://www.jazz-on-line.com/a/mp5c/BRU22824-12.mp3,Lindy,,,2425,2587-Lindy,2587-Lindy.mp3,
1128,Leadbelly,Roberta,1940.0,Online,http://www.jazz-on-line.com/a/mp4c/BLU051506.mp3,None,folk,,2261,1128-None,1128-None.mp3,
2065,Chris Connor,Soon,1957.0,Online,http://www.jazz-on-line.com/a/mp3t/TS486797.mp3,None,too slow,,1719,2065-None,2065-None.mp3,
2378,Charlie Spivak And His Orchestra,I'll Get By,1944.0,Online,http://www.jazz-on-line.com/a/2c17/Ar503660.mp3,None,too slow,,1016,2378-None,2378-None.mp3,
2458,Benny Golson,The Stroller,1959.0,Online,http://www.jazz-on-line.com/a/mp3t/TS480490.mp3,None,too complex,,2695,2458-None,2458-None.mp3,
2294,Art Farmer Quintet,Like Someone In Love,1958.0,Online,http://www.jazz-on-line.com/a/mp3t/TS480536.mp3,None,too complex,,2534,2294-None,2294-None.mp3,
796,Slim Gaillard And His Boogiereeners,Slim Gaillard's Boogie,1945.0,Online,http://www.jazz-on-line.com/a/2014/CH496511.mp3,Lindy,,"Yes! - I know the song, just not this version",1536,0796-Lindy,0796-Lindy.mp3,
2233,Bill Coleman/Don Byas Quintet,Idaho,1949.0,Online,http://www.jazz-on-line.com/a/2c17/Cl505804.mp3,Balboa,quality,,622,2233-Balboa,2233-Balboa.mp3,
2833,Wingy Manone And His Orchestra,South With The Border (South Of The Border),1940.0,Online,http://www.jazz-on-line.com/a/2015/CL498703.mp3,Lindy,singing,,2242,2833-Lindy,2833-Lindy.mp3,
2543,Les Brown And His Orchestra Feat. Doris Day,Till The End Of Time,1945.0,Online,http://www.jazz-on-line.com/a/mp3y/1945_030.mp3,None,too slow,,550,2543-None,2543-None.mp3,
113,Three Keys,Someone Stole Gabriel's Horn,1932.0,Online,http://www.jazz-on-line.com/a/mp3b/BRU12263-A.mp3,None,,,832,0113-None,0113-None.mp3,
2957,Swing And Sway With Sammy Kaye,Remember Pearl Harbor,1941.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC068489.mp3,None,musical,,1257,2957-None,2957-None.mp3,
2110,Lennie Tristano Quartet,Lennie-Bird,1955.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485688.mp3,None,too complex,,2072,2110-None,2110-None.mp3,
2329,Andy Kirk And His Twelve Clouds Of Joy,"Honey, Just For You",1930.0,Online,http://www.jazz-on-line.com/a/mp3d/BruC-6432.mp3,Shag,,,1321,2329-Shag,2329-Shag.mp3,
2772,Carter Family,Meeting In The Air,1940.0,Online,http://www.jazz-on-line.com/a/mp3a/OKEC3359-1.mp3,None,bluegrass,,2659,2772-None,2772-None.mp3,
1832,Rex Stewart And His Sydney Six,Sydney Sobs,1949.0,Online,http://www.jazz-on-line.com/a/2015/CL498917.mp3,Blues,slow swing,"Yes! - I haven't heard this before, adding to my playlist...",324,1832-Blues,1832-Blues.mp3,
3000,Roy Acuff-Smoky Mountain Boys,I'll Forgive You But I Can't Forget,1942.0,Online,http://www.jazz-on-line.com/a/mp3a/OKEH0824.mp3,None,country,,627,3000-None,3000-None.mp3,
1095,Noble Sissle,Viper Man,1936.0,Online,http://www.jazz-on-line.com/a/mp5c/DEC63263.mp3,Lindy,,,218,1095-Lindy,1095-Lindy.mp3,
2976,Ralph Marterie & His Orchestra,Oye Negra,1954.0,Online,http://www.jazz-on-line.com/a/2b17/DH510167.mp3,None,other,,3014,2976-None,2976-None.mp3,
2736,Johnny Moore's Three Blazers,Tonight I'm Alone,1945.0,Online,http://www.jazz-on-line.com/a/2014/CL497696.mp3,None,other,,506,2736-None,2736-None.mp3,
581,Stan Getz Allstars,Slow,1949.0,Online,http://www.jazz-on-line.com/a/mp5c/SAVS36128.mp3,None,too complex,,1000,0581-None,0581-None.mp3,
1841,Valaida (Queen Of The Trumpet) With Swing Accompaniment,Tiger Rag,1937.0,Online,http://www.jazz-on-line.com/a/mp3d/ParCE-8493-1.mp3,None,too complex,,595,1841-None,1841-None.mp3,
2741,Ed Lloyd Orchestra,Look What I've Got,1933.0,Online,http://www.jazz-on-line.com/a/mp3h/BAN13253-1.mp3,Balboa,quality,,706,2741-Balboa,2741-Balboa.mp3,
141,Jimmy Dorsey And His Orchestra,Sorghum Switch,1942.0,Online,http://www.jazz-on-line.com/a/mp3w/1942_193.mp3,Lindy,,,2343,0141-Lindy,0141-Lindy.mp3,
1834,Lester Young And His Band,One O'clock Jump,1947.0,Online,http://www.jazz-on-line.com/a/mp4c/ALLRR123-5.mp3,Lindy,,,2428,1834-Lindy,1834-Lindy.mp3,
2576,Jimmy Dorsey And His Orchestra,"That Wonderful, Worrisome Feeling",1944.0,Online,http://www.jazz-on-line.com/a/mp3e/V-D157A.mp3,Lindy,,,1229,2576-Lindy,2576-Lindy.mp3,
2693,Bob Crosby And His Orchestra,Please Be Kind,1938.0,Online,http://www.jazz-on-line.com/a/mp3e/DEC63268.mp3,None,other,,1143,2693-None,2693-None.mp3,
2155,Pete Daily's Chicagoans,Over The Waves,1950.0,Online,http://www.jazz-on-line.com/a/2b17/DV510748.mp3,Shag,,,1932,2155-Shag,2155-Shag.mp3,
1953,The Rhythmic Eight,Happy Feet,1930.0,Online,http://www.jazz-on-line.com/a/2b17/BB506964.mp3,Shag,,,2861,1953-Shag,1953-Shag.mp3,
2520,Rosetta Howard Acc By The Harlem Hamfats,All On Account Of You,1938.0,Online,http://www.jazz-on-line.com/a/2c17/BB502924.mp3,Blues,slow swing,,87,2520-Blues,2520-Blues.mp3,
528,Charlie Parker & Machito,Okiedoke,1949.0,Online,http://www.jazz-on-line.com/a/mp3t/TS488155.mp3,None,too complex,,787,0528-None,,
29,Count Basie And His Orchestra,The World Is Mad - Part 2,1940.0,Online,http://www.jazz-on-line.com/a/mp3d/OkeWC-3256-A.mp3,None,too fast,,1218,0029-None,0029-None.mp3,
2316,Willie ''the Lion'' Smith,What Is There To Say?,1939.0,Online,http://www.jazz-on-line.com/a/2016/Cl500814.mp3,None,too complex,,2280,2316-None,2316-None.mp3,
2650,Carmen Miranda And The Bando Da Lua,"When I Love, I Love !",1941.0,Online,http://www.jazz-on-line.com/a/mp3h/DH480927.mp3,None,singing,,2015,2650-None,2650-None.mp3,
2851,Mezz Mezzrow,The Blues And Freud (Pt 1),1947.0,Online,http://www.jazz-on-line.com/a/mp3b/StoKJ-50-1.mp3,Blues,slow drag,,2645,2851-Blues,2851-Blues.mp3,
1659,Guy Mitchell,Singing The Blues,1956.0,Online,http://www.jazz-on-line.com/a/mp3w/1956_003.mp3,Blues,pop,,2461,1659-Blues,1659-Blues.mp3,
2158,Buddy Clark,Keep The Home Fires Burning,1942.0,Online,http://www.jazz-on-line.com/a/mp4c/OKE32480.mp3,None,musical,,2703,2158-None,2158-None.mp3,
2621,Jack Hylton And His Orchestra,Farewell To Arms,1933.0,Online,http://www.jazz-on-line.com/a/mp3b/Joh170.mp3,None,other,,587,2621-None,2621-None.mp3,
2866,Gordon Jenkins,My Foolish Heart,1950.0,Online,http://www.jazz-on-line.com/a/mp3o/DEC24830x.mp3,None,too slow,,2576,2866-None,2866-None.mp3,
1909,Harry James And His Orchestra,Palms Of Paradise,1940.0,Online,http://www.jazz-on-line.com/a/mp3d/VarUS-1363-1.mp3,None,musical,,720,1909-None,1909-None.mp3,
2047,Orrin Tucker And His Orchestra,You're The One,1940.0,Online,http://www.jazz-on-line.com/a/mp3y/1941_225.mp3,Balboa,,,179,2047-Balboa,2047-Balboa.mp3,
2545,Charlie Palloy And His Orchestra,And So I Married The Girl (Vcp),1932.0,Online,http://www.jazz-on-line.com/a/mp4c/CROC1910-1.mp3,None,singing,,1153,2545-None,2545-None.mp3,
2251,Teddy Wilson And His Orchestra,You Go To My Head,1938.0,Online,http://www.jazz-on-line.com/a/mp5c/BRU22823-1.mp3,None,too complex,,1318,2251-None,2251-None.mp3,
2582,Gid Tanner's Skillet Lickers,Casey Jones,1927.0,Online,http://www.jazz-on-line.com/a/mp4c/COLW143785.mp3,None,bluegrass,,1114,2582-None,2582-None.mp3,
1047,Jack Hylton And His Orchestra,42nd Street-Medley Part 1 And 2 (V Pat O'malley),1933.0,Online,http://www.jazz-on-line.com/a/mp3b/Joh037.mp3,Charleston,,,584,1047-Charleston,1047-Charleston.mp3,
2423,The Ames Brothers With Hugo Winterhalter And His Orchestra,Hopelessly,1954.0,Online,http://www.jazz-on-line.com/a/mp3z/1954_243.mp3,None,singing,,2265,2423-None,2423-None.mp3,
2740,Earl Hines And His Orchestra,"Sally, Won't You Come Back?",1941.0,Online,http://www.jazz-on-line.com/a/mp3b/Blu063329-1.mp3,Lindy,"slow swing, not great",,1900,2740-Lindy,2740-Lindy.mp3,
2024,Ozzie Nelson And His Orchestra,Is It True What They Say About Dixie?,1936.0,Online,http://www.jazz-on-line.com/a/mp3y/1936_059.mp3,Lindy,not great,,1545,2024-Lindy,2024-Lindy.mp3,
1934,Paul Whiteman And His Orchestra,It Happened In Monterey,1930.0,Online,http://www.jazz-on-line.com/a/mp4c/COLW149811-10.mp3,None,other,,26,1934-None,1934-None.mp3,
1937,Andy Kirk And His Twelve Clouds Of Joy,Sittin' Around And Dreamin',1938.0,Online,http://www.jazz-on-line.com/a/mp3d/Dec64698-A.mp3,None,singing,,76,1937-None,1937-None.mp3,
2480,Henry ''Red'' Allen and his Orchestra,Stringin' Along On A Shoe String,1933.0,Online,http://www.jazz-on-line.com/a/mp3d/Ban13618-1.mp3,None,other,,1611,2480-None,2480-None.mp3,
2190,Tony Parenti And His New Orleanians,There'll Be Some Changes,1949.0,Online,http://www.jazz-on-line.com/a/_inc/SI495290.mp3,Balboa,,,1077,2190-Balboa,2190-Balboa.mp3,
2739,Fletcher Henderson And His Orchestra,Riffin',1936.0,Online,http://www.jazz-on-line.com/a/mp5c/VIC100560-1.mp3,Balboa,,,1737,2739-Balboa,2739-Balboa.mp3,
2274,Glen Gray And Casa Loma Orchestra,Never In A Million Years,1937.0,Online,http://www.jazz-on-line.com/a/mp3y/1937_122.mp3,None,other,,1809,2274-None,2274-None.mp3,
2262,Dizzy Gillespie Orchestra,Our Delight,1946.0,Online,http://www.jazz-on-line.com/a/_inc/TS491075.mp3,None,too complex,,1185,2262-None,2262-None.mp3,
